preferencia,titulo,comuna,estacion_cercana,distancia_estacion,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,currency_symbol,precio,gastos_comunes,search_gc,descripcion,direccion,url
0,Departamento La Reina 2 Habitaciones 1 Baño Con Estaciona,La Reina,,,2,1,1,,68,68,$,620000,65000,0,"departamento disponible,arriendo,la reina chile,metros cuadrados aproximados 68mts2,tipo de pisos loza y piso flotante,habitaciones 2,banos 1,balcon si,bodegas no,estacionamientos si,suministro agua caliente calefon gas,conexion a lavadora si ,conectividad,metro estacion simon bolivar y principe de gales metro de santiago,canon de arriendo 620000,gasto comun 65000,disponibilidad 01 de junio,requisitos excluyentes, renta minima 1800000 entre aval y titular idealmente, antiguedad laboral, aval o cheques,para ingreso, 1 mes de garantia, 1 mes de arriendo por anticipo, comision por corretaje 50 impuestos,arriendas con black castle inmobiliaria spa","Mateo De Toro Y Zambrano, La Reina, Chile, La Reina, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-987499179-departamento-la-reina-2-habitaciones-1-bano-con-estaciona-_JM#position=7&search_layout=stack&type=item&tracking_id=7cfc3f2d-adc3-46d7-bda6-b9a0b7c9587e
0,Departamento A Estrenar De Espectaculares Vistas,La Reina,,,3,3,3,,191,145,$,1900000,190000,0,"amplio departamento a estrenar de espectaculares vistas en condominio ubicado en la comuna de la reina con santiago a sus pies ,el escultor sigue un modelo ecologico y cuenta con extensas areas verdes las cuales son regadas con agua de canal este condominio destaca por su paisajismo vista y elegancia siendo un proyecto unico en el sector por sus espacios variedad de modelos y excelente arquitectura ,edificio ubicado en un entorno tranquilo cercano a colegios supermercados centros comerciales jardines infantiles bancos comercio y servicios,cuenta con 3 amplios dormitorios principal en suite con walkin closet y salida a terraza amplio living comedor con salida a gran terraza con increibles vistas libres a santiago cocina cerrada amoblada y equipada con horno encimera electrica lavavajillas y amplia logia cerrada para conexion a lavadora,ventanas termopanel con marcos de pvc pisos de porcelanato en banos y cocina piso flotante en dormitorios,incluye 3 estacionamientos y 1 bodega,,gasto comun 190000 app,,disponible a partir del 1o de junio 2022,english spoken","Álvaro Casanova, 1453, La Reina Alta, La Reina, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-987262990-departamento-a-estrenar-de-espectaculares-vistas-_JM#position=4&search_layout=stack&type=item&tracking_id=7cfc3f2d-adc3-46d7-bda6-b9a0b7c9587e
0,Espectacular Departamento 2 Dormitorios Nuevo A Pasos Metro,La Reina,Simón Bolívar,392,2,2,1,1,"114,3","97,7",$,1000000,120000,0,amplio y acogedor departamento orientacion oriente estilo mariposa en 2 piso 2 espaciosos dormitorios en suite principal con showerdoor walkin closet y closet adicional para ropa blanca segundo con tina y espacio para instalacion de lavadora doble closet de muro cocina encimera a gas horno electrico empotrado campana deslizante de 90 cms piso fotolaminado en todas las areas espectacular terraza en todo el departamento estacionamiento y bodega,"San Vicente De Paul, La Reina, Chile, Metro Simón Bolivar, La Reina, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-987069826-espectacular-departamento-2-dormitorios-nuevo-a-pasos-metro-_JM#position=11&search_layout=stack&type=item&tracking_id=7cfc3f2d-adc3-46d7-bda6-b9a0b7c9587e
0,Departamento 2 Dorm + 1 Baño + Estac + Bodega Tres Lagos,La Florida,Macul,857,2,1,1,1,"40,31","40,31",$,460000,,0,"ejecutivos,erick cabello 569 3928 6563,carlos rodriguez 569 5219 8336,requisitos para arrendar arrendatario y aval,1 cedula de identidad chilena vigente,2 contrato de trabajo,3 renta entre avales y titular de cuatro veces el valor del arriendo,4 dicom sin morosidad 12 meses,5 tres ultimas liquidaciones de sueldo,6 certificado de cotizaciones de afp,7 certificado de antecedentes ,trabajador independiente,8 seis ultimas boletas de honorarios,9 declaracion de impuestos","Froilán Lagos Sepúlveda 1200 - 1500, La Florida, Chile, Plaza Vespucio, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-982951305-departamento-2-dorm-1-bano-estac-bodega-tres-lagos-_JM#position=9&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Arriendo De Departamento Semiamoblado N*2210a En La Florida.,La Florida,Vicente Valdés,118,3,2,,,70,70,$,630000,,0,"arriendo de departamento semi amoblado en la florida region metropolitana maravillosa propiedad en una excelente ubicacion buena conectividad distintos medios transportes a pasos de la estacion de metro vicente valdes linea 4 barrio consolidado conocido por sus locales comerciales hospitales bancos y sobre todo por su seguridad ,importante no dispone de estacionamiento ni bodega,requisitos para el arriendo,tanto para el aval como para el arrendatario,los ingresos deben ser 3 veces el valor del arriendo,ultimas 3 liquidaciones de sueldo ,contrato de trabajo indefinido,certificado de cotizaciones de afp,dicom plus gestionado directamente por rent invest,fotocopia de cedula de identidad por ambos lados,valores a pagar al momento de arrendar,firma de contrato digital,1 mes de arriendo,1 mes de garantia 2 garantias en el caso de no contar con aval,comision iva,rent invest spa","Avenida Vicuña Mackenna Poniente 7801, La Florida, Chile, Vicente Valdés, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-978916362-arriendo-de-departamento-semiamoblado-n2210a-en-la-florida-_JM#position=10&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Cómodo Departamento A Pasos Estación Metro Vicente Valedés,La Florida,Rojas Magallanes,462,2,2,1,1,65,60,$,450000,90000,0,"amplio y luminoso departamento ubicado en piso 9 con excelentes accesos y a pasos estacion metro vicente valdes,distribucion,livingcomedor juntos,02 dormitorios principal en suite,02 banos,cocina cerrada,loggia,terraza,estacionamiento y bodega,gastos comunes 90000 aprox,el edificio cuenta con accesos controlados 247 areas verdes estacionamientos para visitas piscinas quinchos","Vicuña Mackenna, La Florida, Puente Alto, Chile, Rojas Magallanes, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-986617398-comodo-departamento-a-pasos-estacion-metro-vicente-valedes-_JM#position=12&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Arriendo De Departamento N*615 En La Florida,La Florida,Los Quillayes,164,2,2,,,53,53,$,460000,,0,"arriendo disponible a partir de la primera semana de mayo,arriendo de departamento en la florida region metropolitana maravillosa propiedad en una excelente ubicacion buena conectividad distintos medios transportes a pasos de la estacion de metro los quillayes linea 4 barrio consolidado conocido por sus locales comerciales hospitales bancos y sobre todo por su seguridad ,importante no dispone de estacionamiento ni bodega,requisitos para el arriendo,tanto para el aval como para el arrendatario,los ingresos deben ser 3 veces el valor del arriendo,ultimas 3 liquidaciones de sueldo ,contrato de trabajo indefinido,certificado de cotizaciones de afp,dicom plus gestionado directamente por rent invest,fotocopia de cedula de identidad por ambos lados,valores por pagar al momento de arrendar,firma de contrato digital,1 mes de arriendo,1 mes de garantia 2 garantias en el caso de no contar con aval,comision iva,rent invest spa","Vicuña Mackenna 12071, La Florida, Puente Alto, Chile, Los Quillayes, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-985439944-arriendo-de-departamento-n615-en-la-florida-_JM#position=13&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Muy Lindo Depto De 2 Dorm La Florida,La Florida,Vicente Valdés,70,2,1,1,,58,56,$,450000,55000,0,"dep 2 dorm la florida muy cerca del mall cocina americana amoblada y equipada muebles sobre y bajo mesada encimera y horno electricos meson de comedor diario living comedor con salida a terraza dormitorio principal con closset segundo dorm pequeno bano completo en pasillo conexion a lavadora en la cocina conexion para lavavajillas,cuenta con estac subterraneo,edificio emplazado a la salida del metro vicente valdes con recepcion y conserjeria 24 hs estac de visitas piscina gimnasio sala multiusos quinchos,disponibilidad inmediata","Vicuña Mackenna 7801, La Florida, Chile, Vicente Valdés, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-984617675-muy-lindo-depto-de-2-dorm-la-florida-_JM#position=8&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Departamento En Arriendo De 3 Dorm. En La Florida,La Florida,Los Quillayes,835,3,1,,,55,55,$,380000,25000,0,"arriendo departamento la florida excelente ubicacion vigilancia 24 horas 3 dormitorio 1 bano y logia,renta liquida para arrendatario y para aval de 1140000 cada uno debe enviar documentacion para optar a una visita,requisitos arrendatario y aval,tres ultimas liquidaciones renta tres veces valor arriendo,12 ultimas cotizaciones afp,dicom informe platinum 360,fotocopia cedula de identidad,comprobante de domicilio","San Jorge/san Pablo, Los Quillayes, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-986608162-departamento-en-arriendo-de-3-dorm-en-la-florida-_JM#position=11&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Departamento Nuevo A Estrenar 1d-1b A Pasos Del Metro Macul,La Florida,Macul,716,1,1,,,"36,7","31,4",$,340000,45000,0,"arriendo uf1073 340000,ggcc uf14 45000,total a pagar uf1213 arriendoggcc,contrato de arriendo sera en uf,estacionamiento opcional uf 200,bodega opcional uf 100,departamentos incluyen encimera a gas horno campana microondas amplia conexion a lavadora y terraza,edificio cuenta con,conserjeria 247,circuito cerrado de tv,lavanderia,salon multiuso,estacionamiento de visitas,bicicletero,piscina,quincho,requisitos, acreditar renta 3 veces el valor del arriendo enviar ultimas 3 liquidaciones de sueldo se puede complementar con persona que vivira en departamento, cedula de identidad por ambos lados, certificado de ultimas 12 cotizaciones de afp, mismos documentos para su codeudor solidario,se solicita se envie documentacion para poder agendar visita,contacto,gabriela davila,986367718,terminaciones,piso banos baldosa,piso dormitorios piso flotante,suministros,agua caliente calefon a gas,caracteristicas propiedad,alarma despensa cocina amoblada cocina equipada,caracteristicas comunidad,accesos controlados areas verdes circuito cerrado de tv citofono estacionamiento de visitas piscina porton electrico quincho sala de eventos","Lago Pirihueico 6502, La Florida, Chile, Plaza Vespucio, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-980556990-departamento-nuevo-a-estrenar-1d-1b-a-pasos-del-metro-macul-_JM#position=7&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
1,2 Dormitorios 2 Baños Metro Vicente Valdés,La Florida,Vicente Valdés,70,2,2,,,51,51,$,420000,58000,0,"requisitos,renta liquida para arrendar 1200000,3 ultimas liquidaciones,certificado de cotizaciones de afp,certifull destacame o dicom,certificado de antecedentes,estupendo departamento 2 dormitorio 2 banos ubicado a la salida del metro vicente valdes,living con cocina americana equipada con horno encimera electrica y campana,dormitorios alfombrados y living con piso flotante,equipamiento edificio,accesos controlados las 24 horas sala de eventos gimnasio lavanderia patios internos piscina,gastos comunes de 58000 aprox,ingreso,1 mes y medio de garantia en efectivo,1 mes anticipado,comision corredora renta,notaria 15690","Vicuña Mackenna 7801, La Florida, Chile, Vicente Valdés, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-976375447-2-dormitorios-2-banos-metro-vicente-valdes-_JM#position=5&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Arriendo Departamento En La Florida,La Florida,Mirador,325,3,2,1,1,73,73,$,630000,120000,0,"lindo departamento 3 dormitrios2 banos dormitorio principal bano en suite y walking closet, living comedor cocina equipada y amoblada logia terraza estacionamiento subterraneo bodega ,los pisos de los dormitorios son piso flotante living comedor porcelanato,el departamento esta en una excelente ubicacion frente al mall florida center a pasos del metro mirador azul,supermercados farmacias colegios locomocion a la puerta ya que el condominio tiene acceso tanto por av vicuna mackenna oriente como por av vicuna poniente","Avenida Vicuña Mackenna Oriente 6187, Condominiomirador Del Parque, La Florida, Chile, Metro Mirador, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-978904406-arriendo-departamento-en-la-florida-_JM#position=4&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Mall Plaza Vespucio / Vicuña Mackenna,La Florida,Bellavista de La Florida,119,2,2,1,,59,59,$,480000,80000,1,"departamento emplazado en piso 3 con orientacion oriente posee living comedor con piso flotante cocina amoblada y cerrada dos dormitorio con sus respectivos closet dos banos principal en suite terraza y estacionamiento para un vehiculo,condominio cuenta con acceso controlado las 24 hrs salon de eventos quinchos gimnasio piscina semiolimpica techada y areas de juegos infantiles,gastos comunes de 80000","Plaza Vespucio, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-980070035-mall-plaza-vespucio-vicuna-mackenna-_JM#position=2&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Departamento En Arriendo De 2 Dorm. En La Florida,La Florida,Vicuña Mackenna,878,2,2,1,1,46,42,$,500000,65000,0,"arriendo departamento la florida excelente ubicacion 10 minutos caminando del metro cercano a colegios mall supermercados consta de living comedor juntos con cocina incorparada amoblada y equipada dos dormitorios principal en suite con walking closet dos banos dos terrazas espacio para lavadora edificio tiene conserjeria 24 hrs sala gourmet o eventos dos quinchos con asadores juegos infantiles areas verdes estacionamiento y bodega gasto comun aprox 65000 no se aceptan mascotas renta liquida exigida 1650000,requisitos arrendatario y aval,seis ultimas liquidaciones de sueldo,certificado afp 12 ultimas cotizaciones,dicom informe platinum 360,fotocopia cedula de identidad,comprobante de domicilio","Walker Martinez / Colombia, Vicente Valdés, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-986530321-departamento-en-arriendo-de-2-dorm-en-la-florida-_JM#position=6&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Departamento Fresia (1 Est. 1 Bod.) [1223-1],La Florida,Bellavista de La Florida,984,1,1,1,1,"33,63","33,63",$,380000,73000,0,"codigo de la propiedad 12231, , tipo depto 1d1b, , departamento en edificio 100 dedicado al arriendo con gastos comunes fijos administracion y mantencion profesional, , el edificio se encuentra cercano estacion de metro l5 bellavista de la florida 100000 mts y metro l5 mirador 100000 mts, , , gastos comunes 73000 , , estacionamiento si desde 50000 , bodega si desde 15000 5000 de descuento por los primeros 1 meses preguntar por los detalles de la promocion","Fresia 6955, Plaza Vespucio, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-985095385-departamento-fresia-1-est-1-bod-1223-1-_JM#position=3&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Departamento Vista Panoramica Metro Trinidad La Florida,La Florida,San José de la Estrella,537,3,1,,,65,65,$,380000,40000,0,"departamento vista panoramica sur oriente,piso 17,construidos 65 m2 aproximadamente,3 dormitorios 1 grande 2 pequenos,closets,piso flotante,1 bano con tina,living comedor junto iluminado,cocina equipada con lavaplatos 1 cubeta,gabinetes,logia calefon,terraza vista panoramica sur oriente,solo estacionamiento de visitas,piscina gimnasio club house sal multiuso,amplias plazas y jardines zona juegos infantiles multicancha,conserjeria 247 por torre y por entrada principal,feria libre a una cuadra dias domingos,2 estaciones de metro cercanas trinidad san jose de la estrella,todo tipo de comercio,contacto mauricio andrali ,tels 22 981 4317 ,requisitos para el arrendamiento, ,para poder arrendar un inmueble atraves de bellavista propiedades es necesario no tener informes comerciales negativos dicom y se deben de adjuntar los siguientes documentos tanto del titular como del aval,persona natural, contrato o certificado de trabajo laboral indefinido, 3 ultimas liquidaciones de sueldos ambos, 12 ultimas cotizaciones de afp ambos , certificado de dicom platinium 360 por equifax ambos, fotocopia cedula de identidad ambos, carta recomendacion actual arrendador, de no tener aval puede dejar documentado el arriendo con cheques a fecha puede ser cheque personal o de un tercero, se cancela mes de arriendo mes de garantia honorarios corredora 50 de un arriendo gastos notariales 10000 dejar firmado pagare","José Miguel Carrera 130, La Florida, Chile, San José de La Estrella, La Florida, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-984020830-departamento-vista-panoramica-metro-trinidad-la-florida-_JM#position=1&search_layout=stack&type=item&tracking_id=9d66121f-4b45-4d72-b1e7-7c8db3ad660e
0,Amoblado/estacionamiento/terraza Living Y Dormitorio,Providencia,Manuel Montt,913,2,2,1,1,90,75,UF,707883,90000,0,"agradable departamento amoblado 5to piso comodisimo con entrada a sala living y comedor muy buen tamano con salida a terraza con vista despejada orientacion norte poniente,cocina tradicional equipada y amoblada doble lavaplatos logia aparte buena ventilacion,dos dormitorios principal es suite con walking closet y salida a terraza privada bano completo con ventana al exterior,segundo dormitorio mas pequeno pero buen espacio igualmente con muy buena iluminacion como en todo el piso con buen closte en capacidad para guardar segundo bano tambien completo muy comodo,pisos alfombra y ceramica cuenta con un estacionamiento y bodega en subterraneo,gastos comunes 90000 mensual,no se acepta mascota,edificio ano 2001 de solo 6 pisos muy baja densidad de personas cuenta con conserjes y control de acceso las 24 horas camaras y citofonos,tiene sala de eventos estacionamiento de visitas areas verdes y agradable plaza en frente del edificio,sector residencial tranquilo y seguro con cercania a plazas areas verdes supermercados clinicas colegios universidades delivery gimnasios tiendas y negocios de barrio,cercania a las estaciones de metro manuel montt y estacion ines de suarez que conectan con toda la red por calle valenzuela castillo vias de desplazamiento a todos los sectores,solicite informacion y coordine visita","Valenzuela Castillo 1200 - 1500, Providencia, Chile, Manuel Montt, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-987018562-amobladoestacionamientoterraza-living-y-dormitorio-_JM#position=44&search_layout=stack&type=item&tracking_id=c004b771-d0f9-49ed-b7d8-8d0e802c5547
0,"Arrienda Excelente Departamento En Holanda, Providencia",Providencia,Tobalaba,831,3,2,1,1,107,92,$,750000,150000,0,"se arrienda excelente departamento en calle holanda providencia entre lota y carmen sylva, 750000 mensual, excelente ubicacion en muy buen barrio de providencia cercano a estaciones metro tobalaba y los leones y a pasos de locomocion mall costanera center supermercado lider plazas cafes restaurantes farmacias bancos ciclovias etc , departamento ano 1980 remodelado y pintado muy luminoso y con espacios muy amplios ubicado en 3er piso sin ascensor con orientacion norte y poniente principalmente , tiene 3 dormitorios 2 banos completos gran living comedor cocina con logia buena bodega y estacionamiento techado, superficie util 92 m2, superficie total 107 m2, bodega de 5 m2,cuenta con , 2 lindas terrazas cada una de 75 m2 una da al norte y la otra al poniente, gran living comedor con salida a terraza hacia el norte con lamparas cortinas, dormitorio principal con ventanas termopanel y salida a terraza con cortina y baranda hacia el norte, caja fuerte, 2do dormitorio tambien con salida a 2da terraza hacia el poniente , piso flotante en living comedor y dormitorio principal y de alfombra en 2 dormitorios restantes el piso de banos y cocina es de ceramica, cocina amoblada con despensa sin cocina y logia con lavadero y calefont, 1 estacionamiento exterior techado, 1 bodega de 5 m2, edificio de 4 pisos cuenta con conserjeria y control de accesos citofono camaras de seguridad porton automatico y red de incendios, gastos comunes 150000 aprox, disponibilidad inmediata departamento se encuentra vacio","Holanda 300 - 600, Providencia, Chile, Las Lilas, Providencia, RM (Metropolitana)",https://www.portalinmobiliario.com/MLC-987579455-arrienda-excelente-departamento-en-holanda-providencia-_JM#position=38&search_layout=stack&type=item&tracking_id=c004b771-d0f9-49ed-b7d8-8d0e802c5547
